ID,Name,Sex,Sire,Dam,HCM
1586339,Atlantic Million Reasons,M,1464399,1473373,Normal
1586336,Suncat's She's Got The Look,F,1363917,1501479,Normal
1586337,Amor von Marina Moros,M,1540282,1586338,Normal
1586342,Olimpiada Saumur,F,1373888,1373889,Normal
1586340,Xtra Ordinair de Broeckloni,M,1279959,1466894,Normal
1586341,Maxime van Berkel,F,1373895,1373887,Normal
1586349,Jolis Lutins Yuppie-Dee,F,1457214,1513246,Normal
1586362,Galeksy's Golden Odette,F,1586363,1586364,Normal
1586365,Umiti Misiowe Marzenie,F,1586366,1586367,Normal
1586368,Escada von Boeskooltje,F,1466872,1466873,Normal
1586369,Evalois van het Boeskooltje,F,1466872,1466873,Normal
1586370,Odyn Pasja,M,1586371,1586372,Normal
1586379,Barobrit's Elayla,F,1586378,1586380,Normal
1586375,Kyra of Last Hope,F,1450726,1586376,Normal
1586377,Barobrit's Holly,F,1586378,1586375,Normal
1586381,Misiowe Marzenie Bobsi,M,1586382,1586383,Normal
1586385,Messaya Abby,F,1489296,1586386,Normal
1586387,IC Turbo von den Gremlins,M,1419567,1319290,Normal
1586389,Bianna van het Woelige Leven,F,1272574,1586390,Normal
1586388,IC Uncle Tom's Chinook,M,1509745,1478024,Normal
1586394,Quinty van het Woelige Leven,F,1242957,1272577,Normal
1586392,Oilily van het Woelige Leven,F,1232966,1333765,Normal
1586391,Flair van het Woelige Leven,F,1586387,1586392,Normal
1586393,Xanti van het Woelige Leven,F,1327078,1586394,Normal
1586398,Joanne vom Silber Engelland,F,1586399,1586400,Normal
1586395,Galeksy's Golden Geleodor,M,,,Normal
1586397,Dana von Ingolstadt,F,,,Normal
1586396,Kleo,F,,,Normal
1586402,Samicat's Blue,M,1586403,1586404,Normal
1586401,Silver Rosalie De Cassis,F,,,Normal
1586405,Umbra vom Blauen Saphir,F,1298524,1288661,Normal
1586461,Olivia Gontsjarova Sibanna,F,1442011,1512627,Normal
1586476,KhalDrogo's Northern Lights,F,1536846,1381264,Normal
1586510,Cinemadreams Diana,F,1342836,1586511,Normal
1586512,Bernstein Asali,F,1359593,1586513,Normal
1586514,Freya von Thuringia,F,1586515,1586516,Normal
1586527,Khayal Daikiri,F,1448981,1342899,Normal
1586528,Powerofnature Riley,M,1586529,1586530,Normal
1586533,EmeraldCharm Champagne Bubble,F,1327119,1586534,Normal
1586531,Godiva Daviway,F,1487226,1227587,Normal
1586597,Batteraaf Pablo,M,1527118,1586598,Normal
1586599,Sweet Copyright's Doritos,M,1582217,1582215,Normal
1586613,Carpe Feline's Oscarii,M,1382832,1472717,Normal
1586614,Carpe Feline's Quinteira,F,1382832,1472717,Normal
1586755,Nawien's Tyrande Whisperwind,F,1538297,1446869,Normal
1586836,Fantastic Dolls Diva,F,1372047,1586834,Normal
1586838,Koc-Pol Cat P-Boròwka,F,1565461,1280443,Normal
1586839,Fantastic Dolls Eowyn,F,1372047,1586838,Normal
1586840,Fantastic Dolls Funky Florence,F,1547883,1480016,Normal
1586867,Bastet Sona DaniDoll,F,1586868,1586869,Normal
1586887,Alppiruusun No Sleep 'til Kaer Morhen,F,1459487,1446066,Normal
1586893,Riverside-eye's Heavenly Freija,F,1451639,1469749,Normal
1586902,Riverside-eye's Jane Calamity,F,1528226,1469723,Normal
1586903,Välistero's Mirus,M,1569934,1586904,Normal
1586966,Dronningbergets Florence,F,1416995,1501623,Normal
1586967,Zoalmas Granada,F,1453218,1498894,Normal
1586968,Zoalmas Incheon,M,1478060,1499376,Normal
1587023,Elaine von des Nondsichel,F,1448696,1587024,Normal
1587025,Frau Holle vom Akaziengrund,F,1462611,1492882,Normal
1587027,Vech von den Salveyen,M,1587028,1587029,Normal
1587033,Elani of Winhusen,F,1577507,1587034,Normal
1587030,CH Rasa's Bärchen Belly Rosa,F,1587031,1587032,Normal
1587035,Gloria from Little Red Lake,F,1587036,1552774,Normal
1587038,Rozehip's Dressed for Success,F,1442756,1559372,Normal
1587037,IC Epiphany's Honolulu,F,1444850,1274991,Normal
1587044,Af Jubilee's Camille,F,1456142,1564913,Normal
1587040,IC Ullstrumpans Diezel,M,1501009,1587041,Normal
1587043,Mina Mirakel's Mosaik,F,1462194,1522158,Normal
1587042,CH Ullstrumpans Disa,F,1501009,1587041,Normal
1587045,R'mione Bamboo Story,F,1448914,1410594,Normal
1587046,WondersOfNorway Freidis,F,1472778,1579311,Normal
1587052,Hästbyn's Janis Joplin,F,1372866,1577481,Normal
1587053,Diva of Brit's Place,F,1587054,1587055,Normal
1587057,Lytse Lois van't Waddengenot,F,1587058,1587059,Normal
1587056,Kärragårdens Zoe,F,1358598,1471286,Normal
1587098,Dag von Munzke,M,1587099,1587100,Other Diagnosis
1587101,Nillas Doris,F,1144935,1469376,Normal
1587128,Tekyni's Unanimous Fiep,F,1470895,1309645,Normal
1587125,Lytse Lopez van 't Waddengenot,F,1587058,1587059,Normal
1587129,Missy Blue Montgomery Scott,M,1489999,1587130,Normal
1587126,Miss Elizabeth Abigail von de Jolinde Cats,F,1103280,1587127,Normal
1587145,Miss Peggy Sue of Zumpelvalley,F,1177143,1327063,Normal
1587161,PearlsofStyria Amy Grace,F,1587162,1587163,Normal
1587166,Brutus Blue Diamond Patrol,M,1349217,1534841,Normal
1587181,Fatima von den Heidestrochen,F,1254383,1297495,Normal
1587180,Gypsy von den Heidestrolchen,F,1315848,1440871,Normal
1587211,Magic Moon Divoky Andel,M,,,Normal
1587214,La Soullina di Lily,F,1174103,1587215,Normal
1587210,Guke's When The Lady Smiles,F,,,Normal
1587212,Paladyn Betty Boop,F,1534622,1587213,Normal
1587217,Tekyni's Unique,F,,,Normal
1587218,Cheshire's Dream Innes,F,1587219,1512172,Normal
1587216,Kira van de Weimer,F,1443091,1360772,Normal
1587222,Enya vom Hengsteysee,F,,,Normal
1587223,Jalle of Kenai,F,,,Normal
1587220,Upsela van Boeskooltje,F,1490480,1490481,Normal
1587221,Kärragårdens Greta,F,1358598,1477753,Normal
1587241,Raptor van de Daymyla's,M,1349217,1454035,Normal
1587296,Gisell vom Zenntalgrund,F,1166293,1587297,Normal
1587298,Freedom in my Heart from Little Nina,F,1089545,1587299,Normal
1587300,Mona Lisa von Azure Star,F,1233273,1361052,Normal
1587318,Timaracoon's Gina Royal,F,1587317,1587319,Normal
1587321,Vivien Westwood Wallander,F,1587320,1587322,Normal
1587348,GrandPurfection Playful Raven,F,1442592,1587349,Normal
1587349,Pacificats Caramella,F,1226822,1281156,Normal
1587393,Pacificats Trixie Espinoza,F,1472985,1587348,Normal
1587396,Ucheny Cat Onix Gloria,M,1504983,1209671,Result registered but not public yet
1587423,Shibaba's Qarisma,F,1418124,1474460,Normal
1587422,Ukkepuck Muzuru,F,1587421,1297143,Normal
1587473,Tauron's Suzie Quatro,F,1535146,1519368,Normal
1587486,Jabulani Odessa,F,1587487,1492084,Equivocal
1587666,Lil'Magics Take A Bow,M,1580313,1587667,Normal
1587673,Chiimoo Dancing Butterfly,F,1397885,1520934,Result registered but not public yet
1587677,Pawbuddies Andromeda,F,1457161,1505641,Normal
1587676,Coonfire Sweety,F,1566282,1566283,Normal
1587683,Olmini Adalmiina,F,1587684,1587685,HCM Moderate
1587680,Summerplace Rising Sun,M,1587681,1455031,Normal
1587682,Minileo Viserion,M,1522582,1477011,Normal
1587686,Dazlious Granit,F,1477138,1403486,Normal
1587697,Armera of Queen's Landing,F,1587698,1587699,Other Diagnosis
1587696,Dazlious Carolina Reaper,F,1449000,1416978,Normal
1587701,Madurai Zazou,M,1374722,1371416,Normal
1587706,Action Cat's Lucy Lu,F,1509179,1496481,Result registered but not public yet
1587734,Viva La Vida's Zara,F,1369584,1587716,Normal
1587912,Eros della Luna Blu,M,1574741,1574766,Normal
1588018,IsaRos Lynx Noel,M,1483196,1377362,Normal
1588017,IsaRos Lynx Lycka,F,1408656,1318614,Normal
1588015,Bjärrkullan's Lava,F,1569934,1532964,Normal
1588037,Konfetti von Kampfschnurrer,F,1508268,1419413,Normal
1588096,Bijou von Kampfschnurrer,F,1396156,1508269,Normal
1588125,Victory Albus Benita,F,1588038,1588126,Normal
1588189,Zjillas Orion,M,1561228,1317299,Equivocal
1588204,Ulvstorps Gårds Cara Goldie CarAffe,F,1412617,1382311,Normal
1588213,Ulvstorps Gårds Drg Ulrika Eleonora,F,1487741,1313043,Normal
1588463,AnversCoon First Lady,F,1288432,1588464,Normal
1588462,Royal EuroCoon Zilvermoon,F,1379713,1450296,Normal
1588494,Heavenonearth Sky,F,1382074,1242413,Normal
1588497,Caradonna's Kosmos,M,1501701,1529707,Normal
1588499,IC T-Rex Tzar-Koshka,M,1434052,1492379,Normal
1588498,IC Tant Piggelins Maja,F,1501719,1435292,Normal
1588500,Kattlas Mirakel Missisippi Croc,M,1555887,1515945,Normal
1588501,Lönnekullas Olle,M,1501701,1463621,Normal
1588538,Lönnekullas Molly,F,1501701,1463621,Normal
1588578,Nova Scotia's Jersey,F,1111849,1488027,Normal
1588598,Bia vom Mittelmeer,F,1449181,1588599,Normal
1588607,Isabell von Hotwagner,F,1278520,1375623,Normal
1588612,Loki from Casablancas Haus,M,1588613,1588614,Normal
1588610,Nelli von Hotwagner,F,1419935,1419937,Normal
1588611,Svalörtens Kia,F,1453420,1298526,Normal
1588617,Hannes von den Pointpfoten,M,1497035,1545620,Normal
1588624,Mulan von Vysoke-Myto,F,1588625,1588626,Normal
1588628,Tebasiles Lucina,F,1520802,1467037,Normal
1588627,Iron Boy Laureen Chérie,M,1582353,1582354,Normal
1588661,Nanuk of Kotoffski,M,954993,1588662,Normal
1588663,Nika von Wölpe,F,1588664,1450768,Normal
1588666,LizPaws Usain Bolt,M,1499892,1588667,Normal
1588665,Thalia von Solembum,F,1516674,1516676,Normal
1588672,CH Purrpie's George,M,1502375,1517146,Normal
1588670,Purrpie's Gaby,F,1502375,1517146,Normal
1588678,Snötösen's Chipsie,F,1509219,1508814,Normal
1588713,MagicMoments Mogli,M,1588714,1588715,Normal
1588739,Alterskjaer Mufasa PP,M,1550626,1375150,Normal
1588737,JewelerCats Emerald,M,1445621,1382838,Normal
1588765,Nordic Lynx's Yria,F,1441974,1512816,Normal
1588809,Fjascho's Latar,M,1515986,1544485,Normal
1588823,Meduseld's HS BonBon,F,1448752,1491891,Normal
1588824,Corneliver's Chablis,F,1588825,1452007,Normal
1588830,Corneliver's Beautiful In White,M,1356810,1451990,Equivocal
1588913,Maryben Meliss of Topmiau,M,1588914,1580156,Normal
1588916,Lumoan Hide And Seek,F,1582677,1494167,Normal
1588915,Bengal Twins Hollywood Red Carpet,F,,,Normal
1588924,Ulltrollet's Libra,F,1468167,1444267,Normal
1588928,Lumoan Tuuleenkuiskaaja,F,1574902,1494164,Normal
1588929,Tomorrowland WLAN,F,1345414,1523179,Normal
1588933,Ritaline du Jardin du Bonheur,F,1588934,1588935,Normal
1588932,Tomorrowland X-BOX,F,1523740,1483605,Normal
1588931,Tomorrowland Wall-E,M,1345414,1523179,Normal
1588930,Happyland Una Gnocci,F,1523181,1483606,Normal
1588937,Kittycourt Coconut Ice,F,1428253,1588938,Normal
1588938,Kittycourt Mistletoe PP,F,1315279,1412805,Normal
1588941,Mambo Coon's Yahto Mahpee,M,1336436,1429437,Normal
1588940,Sholigress Water Lily,F,1573859,1501301,Normal
1589004,Treasure,M,,,Normal
1589005,Ragnar,M,,,Normal
1589073,Zaribs Julie av Estinien,F,1520471,1511909,Normal
1589105,Aina of Dalmore Heights,F,1514509,1514510,Normal
1589107,Streettiger Elijah,M,1525086,1470768,Normal
1589114,Stella ForestHunter,F,1589115,1589116,Normal
1589122,Eternitgården's Vanion,M,1501748,1501749,Normal
1589123,TandkronansJuvel Saffran,M,1589122,1589124,Normal
1589124,Tiddly River's Charlotte,F,1519477,1300854,Normal
1589127,Kvistdungen's Filippa,F,1551980,1589128,Normal
1589125,Yvsvansens Asheley,F,1514289,1589126,Normal
1589129,TandkronansJuvel Chanel,F,1589122,1589124,Normal
1589131,TandkronansJuvel Lava,F,1589122,1589124,Normal
1589134,Garpriket's Olivia,F,1420763,1589135,Normal
1589130,Whiteberry's Ellingwood Point,M,1492097,1304803,Normal
1589132,Furandpurr's Arthea,F,1492097,1442539,Normal
1589133,Skogslinden's Hold me tight,F,1502117,1163639,Normal
1589143,CH Pysida's Quality,F,1331836,1156475,Normal
1589295,Isa-Indira von Falaysia,F,1589296,1589297,Normal
1589391,Disney von Sibels Gauten,F,1168598,1519873,Normal
1589393,Floeur Magic Green Eyes,F,1482481,1539277,Normal
1589394,Prada vom Karlsruherstern,F,1410378,1450736,Normal
1589395,Leandro vom Goloturm,M,1589396,1589397,Normal
1589398,Jamie Lou vom Emtegast,F,1589399,1577045,Normal
1589400,Babeta Feline Christi,F,1549666,1589402,Normal
1589403,Kisses vom Knuddelland,F,1589404,1522705,Normal
1589407,Anton from ZG Angelbrits,M,1545799,1589406,Normal
1589409,Alicia vom Embré Grand DeLuxe,F,1589410,1589411,Normal
1589405,Annia from ZG Angelbrits,F,1545799,1589406,Normal
1589408,Svalörtens Cassiopeia,F,1358598,1472785,Normal
1589418,Ivan vom Karlsruherstern,M,1410378,1589419,Normal
1589423,Zesae von der Schwarzen Perle,M,1589424,1589425,Normal
1589420,Grace Dolce Zefiro,F,1589421,1589422,Normal
1589426,Linden's Arezzo,M,1468964,1468890,Normal
1589467,Silvertörnens Hera,F,1509163,1444192,Normal
1589569,Whimsical's Dís,F,1465319,1334908,Normal
1589605,Landsnoras Kristina af Daiquiri,F,1478060,1324509,Result registered but not public yet
1589610,Landsnoras Leo,M,1478309,1508699,Normal
1589612,Landsnoras Léonie,F,1478309,1508699,Normal
1589729,Darcy Meli's Dolls,F,1570338,1541803,Normal
1589761,Wim of Brendas Garden,M,1429439,1330367,Normal
1589786,Amarena von den Wasserkatzen,F,1373648,1449175,Normal
1589843,Tazzamore's Fancy Nancy,F,1418799,1472804,Normal
1589844,Tazzamore's Duchess the Rose,F,1569038,1472915,Normal
1589873,Your Butlers Macho,F,1509366,1389835,Result registered but not public yet
1589926,Dina from Sasasonepiece,F,1589927,1589928,Normal
1590059,Scuzzie's True Love,M,1555845,1501708,Normal
1590139,Lumacoon's Sansa,F,1458867,1459913,Normal
1590138,Lovel Santiago Salvador,M,1590137,1590072,Normal
1590143,Lumacoon's Yara,F,1436497,1459911,Normal
1590142,Lumacoon's Rosé Jelly Bean,F,1459914,1459910,Normal
1590140,Lumacoon's Pineapple,F,1458867,1357955,Normal
1590144,Lumacoon's Utille,F,1436497,1357950,Normal
1590141,Lumacoon's Theodora,F,1458867,1357962,Normal
1590148,Ageria's Cinderella,F,1552454,1490423,Normal
1590191,Dollyblues Higher Power,F,1501394,1311089,Normal
1590226,Victoria Moon Grace,F,1590227,1590228,Normal
1590239,Crazy Angels Arthur,M,1436704,1480352,Normal
1590243,Coltish Abby,F,1403897,1513348,Normal
1590240,Musslan Anders,M,1441077,1523614,Normal
1590242,Svedinos Ida,F,1487420,1487419,Normal
1590244,Coltish Emla,F,1403897,1513331,Normal
1590241,Rosenhills Ghost Rider,M,1474403,1382547,Other Diagnosis
1590246,Tillemora's Platina,F,1474708,1510421,Normal
1590245,White Rock's Ribbon of Blue,F,1420793,1447140,Normal
1590259,Catstudio's Qiwiee,F,1478413,1523572,Normal
1590260,OneWorld Poison Ivy,F,1404671,1552931,Normal
1590277,Ronja Mi's Javisst Jungle-Jane,F,1515715,1515709,HCM
1590278,Exaduz Sugarplum Mary,F,1590279,1528947,Normal
1590280,WigozAna's Hilda History of Love,F,1516919,1512497,Normal
1590384,Carwalions Gimmstein,M,1412106,1464514,Normal
1590383,Carwalions Geisli,F,1412106,1464514,Normal
1590399,GoldenFurry's Silver Snowman JW,M,1465216,1565823,Normal
1590408,Herttaisen Peppi-Lotta,F,1462133,1429485,Normal
1590491,CH InukChuck's Prisoner of Azkaban,F,853298,1494046,Normal
1590490,InukChuck's Philosopher's Stone,M,853298,1494046,Normal
1590494,Kissanpolkan Oodi Rakkaudelle,F,1475348,1516260,Normal
1590509,IC Marjametsän Aslakin uni,F,1393233,1208952,Normal
1590516,Nipsu-Nappulan Careless Whispers,F,1476733,1501327,Normal
1590515,Nipsu-Nappulan Calling Elvis,M,1476733,1501327,Normal
1590517,Nipsu-Nappulan Carnival of Rust,F,1476733,1501327,Normal
1590521,Ratakatin Marshall Eriksen,M,1476733,1524993,Normal
1590530,Raudaskosken Valonkantaja,M,1429483,1481471,Normal
1590531,RockyHill's ChimalisLye,F,1465216,1550277,Normal
1590545,Siriuksen Kalani JW,F,1459828,1492098,Normal
1590593,Tupuliinin OonVoimissain,F,1494018,1501325,Normal
1590599,Yoshi z Krainy Asgardu,M,966519,1618981,Normal
1590601,WitSarin Mitä kuuluu Marja-Leena,F,1590599,1546955,Normal
1590609,Eryn Galen Gwindor,M,1499258,1508190,Normal
1590612,Lys Elves Golden Girl,F,1503256,1375073,Normal
1590633,Toonscat's Hurricane,F,1472690,1472689,Normal
1590657,Xabrendo Pinch of Pepper,M,1458899,1485757,Normal
1590656,Xabrendo Early Evening,F,1458899,1485757,Normal
1590982,Raudaskosken Aurinko ja Kuu,F,1429483,1481472,Normal
1590987,RockyHill's Apalachee,F,1345785,1465210,Normal
1591035,WitSarin Henry,M,1393233,1247320,Equivocal
1591415,Maollich's H3 Honey Honey,M,1340105,1474477,Normal
1591426,Zebbar's Phoenix,F,1585093,1474384,Normal
1591498,Zebbar's Rubin,F,1585093,1474540,Normal
1591502,Zebbar's Uma,F,1585093,1474384,Normal
1591514,Zebbar's Anna,F,1585093,1474384,Normal
1591510,Zebbar's Khaleesi,F,1585093,1474540,Normal
1591516,Zebbar's Elsa,F,1585093,1474384,Normal
1591522,Allgäuer Pinselohr Tammy,F,1557991,1573739,Normal
1591634,Jarraun's Skog Harold,M,1376623,1468036,Normal
1591700,Brown Glossy Fur's Kanye,M,1591701,1553073,Normal
1591749,Desirabla Virginie Estelle,F,1441083,1501359,Normal
1591785,Garibaldi's Farina Fantasia,F,1358778,1591786,Normal
1591787,Garibaldi's Electra Eleganza,F,1490884,1410611,Normal
1591884,Krasus Cotton Silke,F,1366638,1591885,Normal
1591886,Pälsklingens Cleo Clementine,F,1521330,1458114,Normal
1591889,Rosenhills Isn't She Lovely,F,1474403,1382547,Normal
1591885,Krasus Amor Nayeli,F,1295767,1401485,Normal
1591898,Pälsklingens Melker,M,1526991,1458114,Normal
1591905,Shachats Eowyn Shieldmaiden,F,1591909,1578733,Normal
1591914,Vinnick's Black Widow,F,1437895,1396381,Normal
1591917,Annabelle from Murlandyia,F,1589396,1591918,Normal
1591919,Minouche het Zen Hofje,F,1547378,1547379,HCM Moderate
1591916,Herkres Rui de Pirot,M,1432262,1372917,Normal
1591915,Alway's Oggie,M,1459206,1300362,HCM Mild
1591920,Hector Lovely Panther,M,1343688,1440007,Normal
1591947,Gustav Ars Britannica,M,1588800,1591948,Normal
1591950,Lily Zojka,F,1591951,1591952,Normal
1591956,Furry Ace's Siggi Pop,F,1550784,1418825,Normal
1591955,Lilla Kattmakeriet Holotrix,M,1418646,1509758,Normal
1592016,Heinitzsee's Haylie,F,1322749,1592017,Normal
1592024,Luna von Josmada,F,1592023,1591945,Normal
1592027,Irys FriendlyRagdoll,M,1242581,1226359,Normal
1592029,Maverick's Zoe,F,1592027,1592030,Normal
1592026,Qandralines Doris,F,1592027,1592028,Normal
1592116,Nordskjæret's Sol Aruba Datter,F,1554509,1502344,Normal
1592117,Lilma Duma Cara,F,1542701,1336491,Normal
1592119,StiSi Carmen Cupcake,F,1638569,1530825,Normal
1592118,Lotson Duma Cara,M,1542701,1336491,Normal
1592115,Hazbulat Siberian Sapphire,M,1592122,1592123,Normal
1592187,Evergrace's Grace Graft,F,1398861,1480358,Normal
1592188,Mama T's Pinky Blue,F,1499514,1419138,Normal
1592186,Mahtitassun Qjalla,F,1288052,1454409,HCM Mild
1592189,Löddeskogen's Zac,M,1447015,1447016,Normal
1592190,Paw controls Ivan,M,1478082,1592193,Normal
1592197,Irma,F,1571516,1592196,Normal
1592199,Queentorpsmc Ygradil,M,1299077,1359370,Result registered but not public yet
1592198,Klockarskissar Collin,M,1483841,1429427,Normal
1592200,Saroumane de l'Arkenstone,M,1228769,1383233,Result registered but not public yet
1592202,Andersgarden Pets Prada,F,1315136,1501356,Normal
1592201,Sauron de l'Arkenstone,M,1228769,1383233,Result registered but not public yet
1592219,Quettinger Wald Fuggles,F,1515971,1351386,Normal
1592218,Quettinger Wald Ella,F,1537595,1414523,Normal
1592223,Rajah de Marsubengal,M,1592224,1592225,Normal
1592222,Quettinger Wald Flyer,M,1515971,1351386,Normal
1592227,Clear Spots Kerala,F,1592228,1522823,Normal
1592229,Spotted Sugar Rush Biscuit,F,1350486,1558712,Normal
1592231,Topmiau Max Eriksson,M,1376977,1478405,Normal
1592230,Spotted Sugar Rush Pickles,M,1350486,1558712,Normal
1592334,Dzyndzol Dom Emmy,M,1542896,1592335,Normal
1592333,Defender v. 't Rexenhuis,M,1526321,1526322,Normal
1592358,JC Keyla of CaringLions,F,1471165,1471160,Normal
1592366,Putna van AsKhámo,F,1458899,1461091,Normal
1592372,Sassenach d'Eden Coonie,M,1292711,1381587,Normal
1592374,Clabacoon's Gasolina va Bum Bum,F,1574209,1574210,Normal
1592371,Serafina Pekkala d'Eden Coonie,F,1292711,1381587,Normal
1592373,Serena VanderWoodsen d'Eden Coonie,F,1292711,1381587,Normal
1592500,Sidney de la Maison Fleurie,F,1486834,1321871,Normal
1592512,Valkokullan Sofia,F,1380778,1432809,Normal
1592516,Valkokullan Shimei,F,1350780,1592515,Normal
1592607,Keet van The Flowergirls,F,1511622,1548231,Normal
1592669,Villa Schattekat's Lizzy,F,1502361,1402302,Normal
1592703,Mokotuvan Sumuinen Kuja,F,1380501,1429443,Normal
1592721,Sweet Raccoon's Pumpkin,M,1287501,1488021,Normal
1592736,Yakari of Zuzanny Water,M,1275816,1350584,Normal
1592741,Gavriil Valenika,M,986515,1517930,Normal
1592742,Ferro Siby Dream,M,1592743,1592744,Normal
1592749,Domino vom Schlosspavillon,F,1479393,1435052,Normal
1592750,Yashek vom Schlosspavillon,M,1586168,1586171,Normal
1592773,Raggato Chilly,M,1549621,1592774,Normal
1592775,Dásenka De Rotte Rag,F,1170711,1172249,Normal
1592815,Malmqvist Freya,F,1526112,1373612,Normal
1592908,CH Peaky Blinders May Carleton,F,1249559,1545027,Normal
1592910,Peaky Blinders Finn Shelby,M,1249559,1545027,Normal
1592927,Smuggler Enid Blyton,F,1410610,1257279,Normal
1592933,Menzoberanzan's Octane,M,1577503,1570161,Normal
1592952,Pikachu van Cansu,M,1273465,1273468,Normal
1593004,Beautiful Pearl Golden Cateleyn,F,1408765,1574371,Normal
1593008,Peach Pudding von Amselhut,F,1582719,1534075,Normal
1593007,Sweet Fun Emma Blue,F,1540941,1334326,Normal
1593009,Xaver Raushencattery,M,1593010,1593011,Normal
1593013,Anzu von Burg Weißensee,F,1540931,1540580,Normal
1593012,Diana von Burg Weißensee,F,1540931,1540579,Normal
1593014,Skye von Simaribel,F,1396376,1348433,Normal
1593055,Billie Jean of Kelloselka,F,1368115,1470900,Normal
1593090,Pacificats A Boy Called Sammy,M,1472985,1518643,Normal
1593133,Dollicious Sapphire of Humdolls,F,1539922,1593134,Normal
1593138,Dollicious Royal Valentino,M,1539922,1593134,Normal
1593188,Tilda von Simaribel,F,1396376,1360147,Normal
1593189,Amaya vom Erpetal,F,1319837,1372902,Normal
1593190,Rani von Solembum,F,1516674,1540926,Normal
1593193,Victoria Vancouver,M,1593194,1593195,Normal
1593191,Jasper vom Akaziengrund,M,1462611,1593192,Normal
1593196,Hawkhill's Fatima,F,1371167,1593197,Normal
1593198,Angel Queen's Boris,M,1593199,1593200,Normal
1593203,Angel Queen's Bilbo,M,1593199,1593200,Normal
1593204,Cooper Ritmo van de Catskill,M,1490485,1593205,Normal
1593208,Sofie Rirori,F,1348127,1489957,Normal
1593207,Queenie of English Rose,F,1473370,1516694,Normal
1593309,Rubycat's Wanezza,F,1504454,1520599,Normal
1593307,Heavenly Purrls Ängla,F,1326857,1276987,Normal
1593319,Fortuna of Crossroad,F,1416031,1404248,Normal
1593351,Subwoofer Holger,M,1468938,1397575,Normal
1593391,Fantaisha Bling Queen,F,1593392,1525077,Normal
1593395,One in a Million Steal D Show,F,1298978,1323383,Normal
1593596,Yummy vom Zeitzgrund,M,1508493,1479006,Normal
1593610,Zofia vom Zeitzgrund,F,1552362,1439629,Normal
1593612,Zoraya vom Zeitzgrund,F,1552362,1439629,Normal
1593615,Juapaka Nellina,F,1164233,1478374,Normal
1593707,Juapaka Osmo,M,1504759,1449208,Normal
1593713,Gonsior Line Raffaela,F,1570601,1570561,Normal
1593714,Gonsior Line Hypnosis,M,1557059,1497375,Normal
1593742,Carrier Victory Major,M,1593743,1593744,Other Diagnosis
1593740,C-smart,M,,,Normal
1593741,Morganas Akai Utsukushi-Sa,F,1512800,1380299,Normal
1593745,Wiske of Mysterious Yum Yum,F,1280965,1593746,Normal
1593749,Vintermånen's Kinky Pink,F,1451102,1418546,Normal
1593747,Hobbitqueen's Northern Starburst,M,1344841,1593748,Other Diagnosis
1593750,Vintermånen's Skicru,M,1451102,1512772,Normal
1593751,Vintermånen's Dirty Mind,M,1451102,1512764,Normal
1593771,Vintermånen's True Passion,F,1451102,1512764,Normal
1593772,Grandins Alice,F,1105518,1281817,Normal
1593770,Vintermånen's Freak like me,M,1512767,1454557,Normal
1593774,Naked Curls Happily Ever After,M,1396633,1343653,HCM Mild
1593777,Jellybean AnatHer,M,1396717,1593778,HCM Mild
1593776,Krama Galne Gunnar,M,1152263,1136476,Normal
1593779,Chica Discordia,F,1593780,1593781,Normal
1593775,Naked 4 U Boris,M,1468529,1372078,Normal
1593782,Polarlys Anika,F,1510998,1510999,Normal
1593784,Cheeva Ladjina Babousch,F,1593785,1538674,Normal
1593783,Hobbitqueen's Xtra-Terrestrial,M,1471937,1465231,Normal
1593787,Edis Family Meyumi,F,1593788,1593789,Normal
1593786,Lily Ludjina Babousch,F,949885,1538674,Normal
1593791,Golden-Cats F-Genevieve,F,1593792,1593793,Normal
1593794,Naked 4 U Inez,F,1512748,1320101,HCM Mild
1593790,My Saffram of Edis,M,1593788,1593789,Normal
1593799,Tutti-Frutti Best Show,F,1473270,1327772,Normal
1593795,Naked 4 U Gizmo,M,1468529,1484024,Normal
1593796,Dani Danati Bonaparte,M,1593797,1593798,Normal
1593800,Golden Cat's Neil,M,1582701,1593801,Normal
1593802,Roffa's Lizzie,F,1593803,1593804,Normal
1593806,Yoda,,,,Normal
1593805,Wicca,F,,,Equivocal
1593807,Kazimir PurPur Caprice,M,1593808,1593809,Normal
1593813,Gabor van Gattimondo,F,1593811,1593814,Normal
1593810,Jolie II van Gattimondo,F,1593811,1593812,Normal
1593817,Vintermånen's Wonder Woman,F,1512705,1412503,Normal
1593816,Fejmants Gantar Goldenleaf,M,1402753,1468525,Normal
1593815,Fejmants Yubaba Holder of Names,M,1357870,1396636,Normal
1593840,Argentum Omega,F,1593841,1593842,Normal
1593843,Freerunner's Fina,F,1468522,1512731,Normal
1593844,Xena de La Rose des Sables,F,1593845,1593846,HCM Mild
1593849,Cardinal Moore Veronica,F,1593850,1593851,Normal
1593846,Nora de La Rose des Sables,F,1593847,1593848,Normal
1593852,Afina Golden Orchid,F,1511057,1514716,Normal
1593853,Jasper Xanita,F,1593854,1593855,Normal
1593857,Roswen du Kepout,F,1593858,1563020,Normal
1593856,Summerway's Crazy Free Spirit,M,1317826,1317530,Result registered but not public yet
1593859,Rose Bonbon du Kepout,F,1593858,1563020,Normal
1593860,Merloni Ovacia,F,1511029,1511030,Normal
